2024-02-01 10:47:28,421 INFO    StreamThr :4075807 [internal.py:wandb_internal():86] W&B internal server running at pid: 4075807, started at: 2024-02-01 10:47:28.421002
2024-02-01 10:47:28,422 DEBUG   HandlerThread:4075807 [handler.py:handle_request():146] handle_request: status
2024-02-01 10:47:28,425 INFO    WriterThread:4075807 [datastore.py:open_for_write():85] open: /home/judy/code/Fed-Time-Series-Forecasting/wandb/run-20240201_104728-u2625gc8/run-u2625gc8.wandb
2024-02-01 10:47:28,426 DEBUG   SenderThread:4075807 [sender.py:send():380] send: header
2024-02-01 10:47:28,429 DEBUG   SenderThread:4075807 [sender.py:send():380] send: run
2024-02-01 10:47:28,684 INFO    SenderThread:4075807 [dir_watcher.py:__init__():211] watching files in: /home/judy/code/Fed-Time-Series-Forecasting/wandb/run-20240201_104728-u2625gc8/files
2024-02-01 10:47:28,684 INFO    SenderThread:4075807 [sender.py:_start_run_threads():1122] run started: u2625gc8 with start time 1706813248.420805
2024-02-01 10:47:28,690 DEBUG   HandlerThread:4075807 [handler.py:handle_request():146] handle_request: check_version
2024-02-01 10:47:28,690 DEBUG   SenderThread:4075807 [sender.py:send_request():407] send_request: check_version
2024-02-01 10:47:28,835 DEBUG   HandlerThread:4075807 [handler.py:handle_request():146] handle_request: run_start
2024-02-01 10:47:28,843 DEBUG   HandlerThread:4075807 [system_info.py:__init__():32] System info init
2024-02-01 10:47:28,843 DEBUG   HandlerThread:4075807 [system_info.py:__init__():47] System info init done
2024-02-01 10:47:28,843 INFO    HandlerThread:4075807 [system_monitor.py:start():194] Starting system monitor
2024-02-01 10:47:28,843 INFO    SystemMonitor:4075807 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-02-01 10:47:28,844 INFO    HandlerThread:4075807 [system_monitor.py:probe():214] Collecting system info
2024-02-01 10:47:28,844 INFO    SystemMonitor:4075807 [interfaces.py:start():190] Started cpu monitoring
2024-02-01 10:47:28,844 INFO    SystemMonitor:4075807 [interfaces.py:start():190] Started disk monitoring
2024-02-01 10:47:28,845 INFO    SystemMonitor:4075807 [interfaces.py:start():190] Started gpu monitoring
2024-02-01 10:47:28,846 INFO    SystemMonitor:4075807 [interfaces.py:start():190] Started memory monitoring
2024-02-01 10:47:28,847 INFO    SystemMonitor:4075807 [interfaces.py:start():190] Started network monitoring
2024-02-01 10:47:28,861 DEBUG   HandlerThread:4075807 [system_info.py:probe():196] Probing system
2024-02-01 10:47:28,862 DEBUG   HandlerThread:4075807 [system_info.py:_probe_git():181] Probing git
2024-02-01 10:47:28,866 DEBUG   HandlerThread:4075807 [system_info.py:_probe_git():189] Probing git done
2024-02-01 10:47:28,866 DEBUG   HandlerThread:4075807 [system_info.py:probe():244] Probing system done
2024-02-01 10:47:28,866 DEBUG   HandlerThread:4075807 [system_monitor.py:probe():223] {'os': 'Linux-6.5.0-15-generic-x86_64-with-glibc2.35', 'python': '3.11.5', 'heartbeatAt': '2024-02-01T18:47:28.861279', 'startedAt': '2024-02-01T18:47:28.415555', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/judy/code/Fed-Time-Series-Forecasting/main.py', 'codePathLocal': 'main.py', 'codePath': 'main.py', 'git': {'remote': 'https://github.com/thuydung-icthust/Fed-Time-Series-Forecasting.git', 'commit': 'ba3c3b00901ac61a44e594efa41aec75a50e875f'}, 'email': 'thuydungnguyen.ictk63@gmail.com', 'root': '/home/judy/code/Fed-Time-Series-Forecasting', 'host': 'wakka', 'username': 'judy', 'executable': '/home/judy/miniconda3/envs/judy/bin/python', 'cpu_count': 28, 'cpu_count_logical': 56, 'cpu_freq': {'current': 2.599642857142855, 'min': 800.0, 'max': 3400.0}, 'cpu_freq_per_core': [{'current': 2.6, 'min': 800.0, 'max': 3400.0}, {'current': 2.595, 'min': 800.0, 'max': 3400.0}, {'current': 2.596, 'min': 800.0, 'max': 3400.0}, {'current': 2.6, 'min': 800.0, 'max': 3400.0}, {'current': 2.599, 'min': 800.0, 'max': 3400.0}, {'current': 2.6, 'min': 800.0, 'max': 3400.0}, {'current': 2.608, 'min': 800.0, 'max': 3400.0}, {'current': 2.603, 'min': 800.0, 'max': 3400.0}, {'current': 2.6, 'min': 800.0, 'max': 3400.0}, {'current': 2.604, 'min': 800.0, 'max': 3400.0}, {'current': 2.596, 'min': 800.0, 'max': 3400.0}, {'current': 2.604, 'min': 800.0, 'max': 3400.0}, {'current': 2.6, 'min': 800.0, 'max': 3400.0}, {'current': 2.6, 'min': 800.0, 'max': 3400.0}, {'current': 2.604, 'min': 800.0, 'max': 3400.0}, {'current': 2.6, 'min': 800.0, 'max': 3400.0}, {'current': 2.599, 'min': 800.0, 'max': 3400.0}, {'current': 2.596, 'min': 800.0, 'max': 3400.0}, {'current': 2.6, 'min': 800.0, 'max': 3400.0}, {'current': 2.6, 'min': 800.0, 'max': 3400.0}, {'current': 2.599, 'min': 800.0, 'max': 3400.0}, {'current': 2.6, 'min': 800.0, 'max': 3400.0}, {'current': 2.6, 'min': 800.0, 'max': 3400.0}, {'current': 2.6, 'min': 800.0, 'max': 3400.0}, {'current': 2.6, 'min': 800.0, 'max': 3400.0}, {'current': 2.6, 'min': 800.0, 'max': 3400.0}, {'current': 2.6, 'min': 800.0, 'max': 3400.0}, {'current': 2.601, 'min': 800.0, 'max': 3400.0}, {'current': 2.599, 'min': 800.0, 'max': 3400.0}, {'current': 2.6, 'min': 800.0, 'max': 3400.0}, {'current': 2.604, 'min': 800.0, 'max': 3400.0}, {'current': 2.6, 'min': 800.0, 'max': 3400.0}, {'current': 2.6, 'min': 800.0, 'max': 3400.0}, {'current': 2.6, 'min': 800.0, 'max': 3400.0}, {'current': 2.6, 'min': 800.0, 'max': 3400.0}, {'current': 2.596, 'min': 800.0, 'max': 3400.0}, {'current': 2.603, 'min': 800.0, 'max': 3400.0}, {'current': 2.6, 'min': 800.0, 'max': 3400.0}, {'current': 2.6, 'min': 800.0, 'max': 3400.0}, {'current': 2.6, 'min': 800.0, 'max': 3400.0}, {'current': 2.604, 'min': 800.0, 'max': 3400.0}, {'current': 2.6, 'min': 800.0, 'max': 3400.0}, {'current': 2.6, 'min': 800.0, 'max': 3400.0}, {'current': 2.603, 'min': 800.0, 'max': 3400.0}, {'current': 2.602, 'min': 800.0, 'max': 3400.0}, {'current': 2.6, 'min': 800.0, 'max': 3400.0}, {'current': 2.6, 'min': 800.0, 'max': 3400.0}, {'current': 2.6, 'min': 800.0, 'max': 3400.0}, {'current': 2.601, 'min': 800.0, 'max': 3400.0}, {'current': 2.6, 'min': 800.0, 'max': 3400.0}, {'current': 2.6, 'min': 800.0, 'max': 3400.0}, {'current': 2.6, 'min': 800.0, 'max': 3400.0}, {'current': 2.604, 'min': 800.0, 'max': 3400.0}, {'current': 2.6, 'min': 800.0, 'max': 3400.0}, {'current': 2.6, 'min': 800.0, 'max': 3400.0}, {'current': 2.6, 'min': 800.0, 'max': 3400.0}], 'disk': {'/': {'total': 7391.692821502686, 'used': 1197.9461860656738}}, 'gpu': 'NVIDIA RTX A6000', 'gpu_count': 2, 'gpu_devices': [{'name': 'NVIDIA RTX A6000', 'memory_total': 51527024640}, {'name': 'NVIDIA RTX A6000', 'memory_total': 51527024640}], 'memory': {'total': 251.30216598510742}}
2024-02-01 10:47:28,866 INFO    HandlerThread:4075807 [system_monitor.py:probe():224] Finished collecting system info
2024-02-01 10:47:28,866 INFO    HandlerThread:4075807 [system_monitor.py:probe():227] Publishing system info
2024-02-01 10:47:28,866 DEBUG   HandlerThread:4075807 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2024-02-01 10:47:28,867 DEBUG   HandlerThread:4075807 [system_info.py:_save_pip():68] Saving pip packages done
2024-02-01 10:47:28,867 DEBUG   HandlerThread:4075807 [system_info.py:_save_conda():75] Saving list of conda packages installed into the current environment
2024-02-01 10:47:29,685 INFO    Thread-12 :4075807 [dir_watcher.py:_on_file_created():271] file/dir created: /home/judy/code/Fed-Time-Series-Forecasting/wandb/run-20240201_104728-u2625gc8/files/requirements.txt
2024-02-01 10:47:29,686 INFO    Thread-12 :4075807 [dir_watcher.py:_on_file_created():271] file/dir created: /home/judy/code/Fed-Time-Series-Forecasting/wandb/run-20240201_104728-u2625gc8/files/conda-environment.yaml
2024-02-01 10:47:31,833 DEBUG   HandlerThread:4075807 [system_info.py:_save_conda():87] Saving conda packages done
2024-02-01 10:47:31,834 INFO    HandlerThread:4075807 [system_monitor.py:probe():229] Finished publishing system info
2024-02-01 10:47:31,835 DEBUG   SenderThread:4075807 [sender.py:send():380] send: files
2024-02-01 10:47:31,835 INFO    SenderThread:4075807 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2024-02-01 10:47:31,839 DEBUG   HandlerThread:4075807 [handler.py:handle_request():146] handle_request: stop_status
2024-02-01 10:47:31,839 DEBUG   SenderThread:4075807 [sender.py:send_request():407] send_request: stop_status
2024-02-01 10:47:31,840 DEBUG   HandlerThread:4075807 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-01 10:47:31,969 DEBUG   SenderThread:4075807 [sender.py:send():380] send: telemetry
2024-02-01 10:47:32,178 INFO    wandb-upload_0:4075807 [upload_job.py:push():131] Uploaded file /tmp/tmpjtfgp2jowandb/09c3wt8j-wandb-metadata.json
2024-02-01 10:47:32,574 DEBUG   SenderThread:4075807 [sender.py:send():380] send: exit
2024-02-01 10:47:32,574 INFO    SenderThread:4075807 [sender.py:send_exit():585] handling exit code: 1
2024-02-01 10:47:32,574 INFO    SenderThread:4075807 [sender.py:send_exit():587] handling runtime: 3
2024-02-01 10:47:32,576 INFO    SenderThread:4075807 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2024-02-01 10:47:32,576 INFO    SenderThread:4075807 [sender.py:send_exit():593] send defer
2024-02-01 10:47:32,576 DEBUG   HandlerThread:4075807 [handler.py:handle_request():146] handle_request: defer
2024-02-01 10:47:32,576 INFO    HandlerThread:4075807 [handler.py:handle_request_defer():172] handle defer: 0
2024-02-01 10:47:32,576 DEBUG   SenderThread:4075807 [sender.py:send_request():407] send_request: defer
2024-02-01 10:47:32,576 INFO    SenderThread:4075807 [sender.py:send_request_defer():609] handle sender defer: 0
2024-02-01 10:47:32,576 INFO    SenderThread:4075807 [sender.py:transition_state():613] send defer: 1
2024-02-01 10:47:32,576 DEBUG   HandlerThread:4075807 [handler.py:handle_request():146] handle_request: defer
2024-02-01 10:47:32,576 INFO    HandlerThread:4075807 [handler.py:handle_request_defer():172] handle defer: 1
2024-02-01 10:47:32,577 DEBUG   SenderThread:4075807 [sender.py:send_request():407] send_request: defer
2024-02-01 10:47:32,577 INFO    SenderThread:4075807 [sender.py:send_request_defer():609] handle sender defer: 1
2024-02-01 10:47:32,577 INFO    SenderThread:4075807 [sender.py:transition_state():613] send defer: 2
2024-02-01 10:47:32,577 DEBUG   HandlerThread:4075807 [handler.py:handle_request():146] handle_request: defer
2024-02-01 10:47:32,577 INFO    HandlerThread:4075807 [handler.py:handle_request_defer():172] handle defer: 2
2024-02-01 10:47:32,577 INFO    HandlerThread:4075807 [system_monitor.py:finish():203] Stopping system monitor
2024-02-01 10:47:32,577 INFO    HandlerThread:4075807 [interfaces.py:finish():202] Joined cpu monitor
2024-02-01 10:47:32,578 DEBUG   SystemMonitor:4075807 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-02-01 10:47:32,578 INFO    HandlerThread:4075807 [interfaces.py:finish():202] Joined disk monitor
2024-02-01 10:47:32,584 DEBUG   SystemMonitor:4075807 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-02-01 10:47:32,585 DEBUG   SystemMonitor:4075807 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-02-01 10:47:32,685 INFO    Thread-12 :4075807 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/judy/code/Fed-Time-Series-Forecasting/wandb/run-20240201_104728-u2625gc8/files/conda-environment.yaml
2024-02-01 10:47:32,685 INFO    Thread-12 :4075807 [dir_watcher.py:_on_file_created():271] file/dir created: /home/judy/code/Fed-Time-Series-Forecasting/wandb/run-20240201_104728-u2625gc8/files/output.log
2024-02-01 10:47:32,685 INFO    Thread-12 :4075807 [dir_watcher.py:_on_file_created():271] file/dir created: /home/judy/code/Fed-Time-Series-Forecasting/wandb/run-20240201_104728-u2625gc8/files/wandb-metadata.json
2024-02-01 10:47:32,685 INFO    Thread-12 :4075807 [dir_watcher.py:_on_file_created():271] file/dir created: /home/judy/code/Fed-Time-Series-Forecasting/wandb/run-20240201_104728-u2625gc8/files/wandb-summary.json
2024-02-01 10:47:32,786 INFO    HandlerThread:4075807 [interfaces.py:finish():202] Joined gpu monitor
2024-02-01 10:47:32,786 INFO    HandlerThread:4075807 [interfaces.py:finish():202] Joined memory monitor
2024-02-01 10:47:32,787 INFO    HandlerThread:4075807 [interfaces.py:finish():202] Joined network monitor
2024-02-01 10:47:32,787 DEBUG   SenderThread:4075807 [sender.py:send_request():407] send_request: defer
2024-02-01 10:47:32,787 INFO    SenderThread:4075807 [sender.py:send_request_defer():609] handle sender defer: 2
2024-02-01 10:47:32,787 INFO    SenderThread:4075807 [sender.py:transition_state():613] send defer: 3
2024-02-01 10:47:32,787 DEBUG   SenderThread:4075807 [sender.py:send():380] send: stats
2024-02-01 10:47:32,787 DEBUG   HandlerThread:4075807 [handler.py:handle_request():146] handle_request: defer
2024-02-01 10:47:32,787 INFO    HandlerThread:4075807 [handler.py:handle_request_defer():172] handle defer: 3
