2024-02-03 11:47:22,908 INFO    StreamThr :3522261 [internal.py:wandb_internal():86] W&B internal server running at pid: 3522261, started at: 2024-02-03 11:47:22.907925
2024-02-03 11:47:22,909 DEBUG   HandlerThread:3522261 [handler.py:handle_request():146] handle_request: status
2024-02-03 11:47:22,912 INFO    WriterThread:3522261 [datastore.py:open_for_write():85] open: /home/judy/code/Fed-Time-Series-Forecasting/wandb/run-20240203_114722-w7ijq9j5/run-w7ijq9j5.wandb
2024-02-03 11:47:22,913 DEBUG   SenderThread:3522261 [sender.py:send():380] send: header
2024-02-03 11:47:22,916 DEBUG   SenderThread:3522261 [sender.py:send():380] send: run
2024-02-03 11:47:23,158 INFO    SenderThread:3522261 [dir_watcher.py:__init__():211] watching files in: /home/judy/code/Fed-Time-Series-Forecasting/wandb/run-20240203_114722-w7ijq9j5/files
2024-02-03 11:47:23,158 INFO    SenderThread:3522261 [sender.py:_start_run_threads():1122] run started: w7ijq9j5 with start time 1706989642.907829
2024-02-03 11:47:23,163 DEBUG   HandlerThread:3522261 [handler.py:handle_request():146] handle_request: check_version
2024-02-03 11:47:23,163 DEBUG   SenderThread:3522261 [sender.py:send_request():407] send_request: check_version
2024-02-03 11:47:23,303 DEBUG   HandlerThread:3522261 [handler.py:handle_request():146] handle_request: run_start
2024-02-03 11:47:23,311 DEBUG   HandlerThread:3522261 [system_info.py:__init__():32] System info init
2024-02-03 11:47:23,311 DEBUG   HandlerThread:3522261 [system_info.py:__init__():47] System info init done
2024-02-03 11:47:23,311 INFO    HandlerThread:3522261 [system_monitor.py:start():194] Starting system monitor
2024-02-03 11:47:23,311 INFO    SystemMonitor:3522261 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-02-03 11:47:23,311 INFO    HandlerThread:3522261 [system_monitor.py:probe():214] Collecting system info
2024-02-03 11:47:23,312 INFO    SystemMonitor:3522261 [interfaces.py:start():190] Started cpu monitoring
2024-02-03 11:47:23,312 INFO    SystemMonitor:3522261 [interfaces.py:start():190] Started disk monitoring
2024-02-03 11:47:23,313 INFO    SystemMonitor:3522261 [interfaces.py:start():190] Started gpu monitoring
2024-02-03 11:47:23,314 INFO    SystemMonitor:3522261 [interfaces.py:start():190] Started memory monitoring
2024-02-03 11:47:23,314 INFO    SystemMonitor:3522261 [interfaces.py:start():190] Started network monitoring
2024-02-03 11:47:23,331 DEBUG   HandlerThread:3522261 [system_info.py:probe():196] Probing system
2024-02-03 11:47:23,332 DEBUG   HandlerThread:3522261 [system_info.py:_probe_git():181] Probing git
2024-02-03 11:47:23,337 DEBUG   HandlerThread:3522261 [system_info.py:_probe_git():189] Probing git done
2024-02-03 11:47:23,337 DEBUG   HandlerThread:3522261 [system_info.py:probe():244] Probing system done
