2024-02-01 14:10:39,947 INFO    StreamThr :2015675 [internal.py:wandb_internal():86] W&B internal server running at pid: 2015675, started at: 2024-02-01 14:10:39.947200
2024-02-01 14:10:39,948 DEBUG   HandlerThread:2015675 [handler.py:handle_request():146] handle_request: status
2024-02-01 14:10:39,952 INFO    WriterThread:2015675 [datastore.py:open_for_write():85] open: /home/judy/code/Fed-Time-Series-Forecasting/wandb/run-20240201_141039-ke9jxrav/run-ke9jxrav.wandb
2024-02-01 14:10:39,952 DEBUG   SenderThread:2015675 [sender.py:send():380] send: header
2024-02-01 14:10:39,955 DEBUG   SenderThread:2015675 [sender.py:send():380] send: run
2024-02-01 14:10:40,165 INFO    SenderThread:2015675 [dir_watcher.py:__init__():211] watching files in: /home/judy/code/Fed-Time-Series-Forecasting/wandb/run-20240201_141039-ke9jxrav/files
2024-02-01 14:10:40,165 INFO    SenderThread:2015675 [sender.py:_start_run_threads():1122] run started: ke9jxrav with start time 1706825439.947083
2024-02-01 14:10:40,171 DEBUG   HandlerThread:2015675 [handler.py:handle_request():146] handle_request: check_version
2024-02-01 14:10:40,171 DEBUG   SenderThread:2015675 [sender.py:send_request():407] send_request: check_version
2024-02-01 14:10:40,320 DEBUG   HandlerThread:2015675 [handler.py:handle_request():146] handle_request: run_start
2024-02-01 14:10:40,330 DEBUG   HandlerThread:2015675 [system_info.py:__init__():32] System info init
2024-02-01 14:10:40,330 DEBUG   HandlerThread:2015675 [system_info.py:__init__():47] System info init done
2024-02-01 14:10:40,330 INFO    HandlerThread:2015675 [system_monitor.py:start():194] Starting system monitor
2024-02-01 14:10:40,340 INFO    SystemMonitor:2015675 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-02-01 14:10:40,340 INFO    HandlerThread:2015675 [system_monitor.py:probe():214] Collecting system info
2024-02-01 14:10:40,341 INFO    SystemMonitor:2015675 [interfaces.py:start():190] Started cpu monitoring
2024-02-01 14:10:40,342 INFO    SystemMonitor:2015675 [interfaces.py:start():190] Started disk monitoring
2024-02-01 14:10:40,343 INFO    SystemMonitor:2015675 [interfaces.py:start():190] Started gpu monitoring
2024-02-01 14:10:40,343 INFO    SystemMonitor:2015675 [interfaces.py:start():190] Started memory monitoring
2024-02-01 14:10:40,344 INFO    SystemMonitor:2015675 [interfaces.py:start():190] Started network monitoring
2024-02-01 14:10:40,370 DEBUG   HandlerThread:2015675 [system_info.py:probe():196] Probing system
2024-02-01 14:10:40,372 DEBUG   HandlerThread:2015675 [system_info.py:_probe_git():181] Probing git
2024-02-01 14:10:40,378 DEBUG   HandlerThread:2015675 [system_info.py:_probe_git():189] Probing git done
2024-02-01 14:10:40,378 DEBUG   HandlerThread:2015675 [system_info.py:probe():244] Probing system done
